id,valeur_NO2,valeur_CO,valeur_O3,valeur_PM10,valeur_PM25
2021-11-16 23:00:00,28.9,0.3816159164234865,9.0,43.5,35.6
2021-11-17 00:00:00,27.9,0.39368164555464613,9.0,45.3,37.9
2021-11-17 01:00:00,26.6,0.3961615611954167,10.7,42.8,37.5
2021-11-17 02:00:00,24.8,0.3796323891594452,9.9,38.9,34.9
2021-11-17 03:00:00,27.1,0.3855075009824131,11.2,38.5,34.4
2021-11-17 04:00:00,26.4,0.36092587742460075,16.6,32.5,29.7
2021-11-17 05:00:00,29.0,0.3362281209400467,15.4,25.5,23.3
2021-11-17 06:00:00,38.1,0.35350476585924195,13.8,22.2,20.0
2021-11-17 07:00:00,38.2,0.34468162975544947,14.5,22.1,19.1
2021-11-17 08:00:00,35.1,0.3329910880363301,16.6,27.5,21.6
2021-11-17 09:00:00,36.8,0.33886680041842615,15.8,29.5,22.4
2021-11-17 10:00:00,35.0,0.31335656653295235,20.2,28.8,20.4
2021-11-17 11:00:00,31.7,0.28539350502664734,30.1,26.9,18.2
2021-11-17 12:00:00,28.1,0.2633136898151314,36.1,24.2,16.3
2021-11-17 13:00:00,27.4,0.2130896756528728,44.4,17.7,9.0
2021-11-17 14:00:00,28.1,0.20264294095699387,45.2,17.1,7.5
2021-11-17 15:00:00,30.5,0.20502969021833886,42.75,18.4,7.4
2021-11-17 16:00:00,31.9,0.21338585516210062,40.3,17.4,7.2
2021-11-17 17:00:00,50.0,0.30584975886262805,25.1,16.6,8.6
2021-11-17 18:00:00,63.8,0.3826558305660622,12.0,22.8,13.3
2021-11-17 19:00:00,61.9,0.3957536279612311,12.9,24.3,15.9
2021-11-17 20:00:00,50.8,0.3499745934584896,23.2,24.0,15.7
2021-11-17 21:00:00,41.2,0.2994643359362089,29.5,24.6,14.9
2021-11-17 22:00:00,39.4,0.2939223005151478,27.6,22.0,13.9
2021-11-17 23:00:00,47.9,0.3329998060471182,17.5,25.3,15.8
2021-11-18 00:00:00,40.2,0.2981061246238577,22.1,22.7,14.3
2021-11-18 01:00:00,49.4,0.3355439441332779,10.6,23.8,14.8
2021-11-18 02:00:00,38.8,0.29512377779852494,18.7,20.8,13.7
2021-11-18 03:00:00,48.8,0.3355531524468894,7.9,22.4,14.4
2021-11-18 04:00:00,49.3,0.3439231298610683,7.2,19.3,13.6
2021-11-18 05:00:00,49.9,0.35444850003188183,6.5,21.2,15.2
2021-11-18 06:00:00,51.1,0.34585792155105616,4.0,22.2,14.4
2021-11-18 07:00:00,53.8,0.3530091425346583,4.9,25.0,15.3
2021-11-18 08:00:00,65.4,0.4470804762413152,7.1,35.555186910034436,24.376985617835786
2021-11-18 09:00:00,74.8,0.4244876940235329,8.4,56.9,28.3
2021-11-18 10:00:00,73.8,0.4058898543424908,10.7,68.4,32.1
2021-11-18 11:00:00,60.1,0.3630030833501608,19.0,35.6,18.6
2021-11-18 12:00:00,42.1,0.29413757899091497,38.8,27.8,15.5
2021-11-18 13:00:00,66.7,0.4459120558497067,14.9,49.9,30.2
2021-11-18 14:00:00,61.6,0.4535098015574817,9.7,53.2,34.3
2021-11-18 15:00:00,59.1,0.4249006146372714,7.6,53.0,32.5
2021-11-18 16:00:00,52.3,0.4098872242516444,6.5,45.7,30.4
2021-11-18 17:00:00,47.7,0.4124091778627948,5.4,39.3,29.5
2021-11-18 18:00:00,49.6,0.4294443019968234,5.6,36.7,29.2
2021-11-18 19:00:00,52.1,0.44715766276745184,5.5,32.9,28.2
2021-11-18 20:00:00,49.8,0.43433338712383934,5.4,29.6,26.4
2021-11-18 21:00:00,46.9,0.4285197495035519,5.3,30.6,27.4
2021-11-18 22:00:00,43.2,0.3993328447256817,4.8,27.5,24.7
2021-11-18 23:00:00,40.2,0.35612239834263537,4.8,23.2,19.9
2021-11-19 00:00:00,38.5,0.34101751597850133,5.3,21.1,18.2
2021-11-19 01:00:00,37.8,0.33667402808493013,5.5,19.4,17.3
2021-11-19 02:00:00,39.2,0.3380419846317879,4.5,19.4,16.9
2021-11-19 03:00:00,37.2,0.32992130706688033,4.3,19.4,16.9
2021-11-19 04:00:00,35.1,0.319379913103836,4.2,18.7,16.4
2021-11-19 05:00:00,36.6,0.3083783634593803,4.2,17.1,14.1
2021-11-19 06:00:00,40.3,0.3081502284800406,4.4,17.8,13.0
2021-11-19 07:00:00,47.0,0.3204861865805121,5.0,24.9,14.8
2021-11-19 08:00:00,54.9,0.3302233478707626,5.5,33.1,16.4
2021-11-19 09:00:00,63.4,0.3568256873547787,6.1,40.1,18.8
2021-11-19 10:00:00,67.8,0.3543140795372632,7.0,47.0,20.0
2021-11-19 11:00:00,67.9,0.37118959412314295,11.8,35.1,16.2
2021-11-19 12:00:00,73.9,0.43517043421612,10.7,33.6,19.2
2021-11-19 13:00:00,76.5,0.4472199580418702,9.1,39.1,21.8
2021-11-19 14:00:00,78.8,0.46587921768888035,8.5,36.5,21.5
2021-11-19 15:00:00,80.0,0.4682843835774483,6.3,35.0,20.6
2021-11-19 16:00:00,81.7,0.46846407475221796,5.5,31.7,18.5
2021-11-19 17:00:00,80.3,0.4648333275529333,5.5,27.7,16.9
2021-11-19 18:00:00,70.4,0.4546253187814406,12.3,27.3,19.5
2021-11-19 19:00:00,38.1,0.32851077562874753,36.2,23.8,18.4
2021-11-19 20:00:00,24.5,0.2554756150389256,48.5,15.2,12.9
2021-11-19 21:00:00,17.8,0.235311819482458,54.6,16.2,14.0
2021-11-19 22:00:00,13.7,0.2044399055480539,54.2,14.9,12.1
2021-11-19 23:00:00,14.9,0.2026416932206657,51.5,13.6,10.9
2021-11-20 00:00:00,10.6,0.16341241322424346,55.6,8.5,6.6
2021-11-20 01:00:00,9.7,0.15967540560918986,52.5,7.4,6.1
2021-11-20 02:00:00,10.9,0.17226712362983546,48.3,9.6,7.8
2021-11-20 03:00:00,8.5,0.15454628318322644,51.4,7.9,6.3
2021-11-20 04:00:00,8.7,0.14051586246119802,51.3,3.6,3.0
2021-11-20 05:00:00,8.7,0.13622978153439663,52.3,2.7,2.2
2021-11-20 06:00:00,10.8,0.1504611219393594,46.8,4.2,3.4
2021-11-20 07:00:00,13.9,0.17866080830454192,44.7,7.0,6.1
2021-11-20 08:00:00,11.2,0.157563607348908,46.1,5.3,4.4
2021-11-20 09:00:00,17.7,0.1927542503537032,40.0,7.5,6.2
2021-11-20 10:00:00,21.0,0.19771617508211226,36.7,8.8,6.0
2021-11-20 11:00:00,26.4,0.23085542018751581,31.6,10.5,7.8
2021-11-20 12:00:00,27.8,0.24068239905535505,28.5,12.1,8.9
2021-11-20 13:00:00,29.5,0.26160504991392014,27.0,15.9,11.9
2021-11-20 14:00:00,32.3,0.3043124103165636,25.3,21.7,17.4
2021-11-20 15:00:00,31.9,0.2861923514703285,23.7,20.2,15.2
2021-11-20 16:00:00,34.8,0.31889291455389696,19.6,21.9,17.9
2021-11-20 17:00:00,37.8,0.3314133494991224,17.6,22.5,18.2
2021-11-20 18:00:00,40.3,0.3407636119724242,15.4,24.9,19.2
2021-11-20 19:00:00,48.7,0.39993854293189257,9.2,28.2,23.0
2021-11-20 20:00:00,50.1,0.41723672514889726,8.8,28.7,24.3
2021-11-20 21:00:00,42.0,0.384521994187195,14.2,27.1,23.6
2021-11-20 22:00:00,34.8,0.34558399777371146,18.9,23.3,21.0
2021-11-20 23:00:00,30.8,0.30410915203534955,21.1,17.8,16.2
2021-11-21 00:00:00,27.8,0.26084643976323424,22.9,11.5,10.5
2021-11-21 01:00:00,31.2,0.2765531346108471,19.3,12.0,10.9
2021-11-21 02:00:00,27.7,0.26901256773859156,24.7,13.3,12.1
2021-11-21 03:00:00,16.8,0.2365644251748809,31.3,15.1,14.0
2021-11-21 04:00:00,15.9,0.24591193940547412,31.7,17.1,16.1
2021-11-21 05:00:00,14.6,0.22822781433836542,32.2,15.2,14.1
2021-11-21 06:00:00,17.2,0.23271021079129534,27.5,14.0,13.0
2021-11-21 07:00:00,18.7,0.22795715870446326,25.0,12.0,11.1
2021-11-21 08:00:00,19.9,0.2268682203945792,22.5,11.0,10.1
2021-11-21 09:00:00,21.0,0.22418097923668406,20.5,9.8,8.9
2021-11-21 10:00:00,23.1,0.23446565731270952,20.6,11.0,9.6
2021-11-21 11:00:00,24.7,0.2535637262580208,20.7,14.2,12.2
2021-11-21 12:00:00,26.8,0.2538054285563661,20.2,11.0,10.0
2021-11-21 13:00:00,32.8,0.26908186762344855,21.4,10.2,8.8
2021-11-21 14:00:00,26.8,0.2319442948591668,34.7,8.6,6.9
2021-11-21 15:00:00,23.9,0.20918217577514042,41.7,7.3,5.3
2021-11-21 16:00:00,31.1,0.24031815799607775,34.6,7.8,5.7
2021-11-21 17:00:00,34.5,0.25778281947656306,32.5,9.5,6.8
2021-11-21 18:00:00,36.4,0.2693309859595413,33.3,9.6,7.2
2021-11-21 19:00:00,31.5,0.25852091955315804,35.9,10.4,8.4
2021-11-21 20:00:00,29.1,0.24445958872669138,34.3,10.4,8.0
2021-11-21 21:00:00,28.1,0.2358260163086412,33.8,10.9,7.8
2021-11-21 22:00:00,25.2,0.2221190540304791,35.3,11.3,7.8
2021-11-21 23:00:00,23.6,0.20735933190103814,34.5,11.0,6.9
2021-11-22 00:00:00,23.6,0.2118716918930822,33.2,12.3,7.9
2021-11-22 01:00:00,20.8,0.19683462592758588,34.9,14.4,8.5
2021-11-22 02:00:00,19.8,0.18905390388143742,35.5,14.5,8.2
2021-11-22 03:00:00,22.2,0.20129639443147934,32.7,15.1,8.7
2021-11-22 04:00:00,26.0,0.2249061591714735,28.0,14.3,9.1
2021-11-22 05:00:00,33.0,0.25136611401782794,19.9,15.6,9.5
2021-11-22 06:00:00,36.3,0.2775712088912605,20.2,16.3,11.0
2021-11-22 07:00:00,35.1,0.26426160909862745,25.9,17.6,10.8
2021-11-22 08:00:00,31.6,0.2360217406771622,31.4,17.6,9.5
2021-11-22 09:00:00,24.9,0.20842578634778863,41.0,15.0,8.3
2021-11-22 10:00:00,21.6,0.18338252362234556,44.2,15.4,7.4
2021-11-22 11:00:00,19.1,0.18854393878418219,47.8,12.9,7.7
2021-11-22 12:00:00,17.8,0.1881999796677455,48.4,15.9,9.5
2021-11-22 13:00:00,20.7,0.18866162823689675,44.9,20.7,10.6
2021-11-22 14:00:00,25.1,0.21928082988195957,39.9,19.4,11.2
2021-11-22 15:00:00,28.5,0.2347612456643297,34.7,19.5,11.4
2021-11-22 16:00:00,40.0,0.293673591823484,23.1,16.3,11.1
2021-11-22 17:00:00,41.5,0.29729685934678807,23.1,14.8,10.2
2021-11-22 18:00:00,42.6,0.29642845846531773,21.2,13.0,8.9
2021-11-22 19:00:00,39.2,0.2854299658532154,23.3,15.1,10.1
2021-11-22 20:00:00,31.7,0.2595506586204082,26.7,14.6,10.3
2021-11-22 21:00:00,31.8,0.2753734863947628,23.8,16.1,12.4
2021-11-22 22:00:00,36.1,0.3035633638872056,17.6,17.9,14.2
2021-11-22 23:00:00,34.0,0.2789410213522154,16.4,15.2,11.5
2021-11-23 00:00:00,30.9,0.26772025327254795,20.0,13.8,11.0
2021-11-23 01:00:00,23.7,0.23644069469721313,24.2,14.0,10.9
2021-11-23 02:00:00,23.8,0.24138952538927871,23.0,14.4,11.5
2021-11-23 03:00:00,27.9,0.2599688942063854,19.4,14.0,11.5
2021-11-23 04:00:00,36.7,0.29547359642673626,14.3,13.6,11.3
2021-11-23 05:00:00,41.9,0.3126929616556277,8.0,15.3,11.7
2021-11-23 06:00:00,51.1,0.3432034464116963,4.7,15.6,11.2
2021-11-23 07:00:00,54.9,0.3363845291592147,4.9,21.1,11.6
2021-11-23 08:00:00,51.4,0.30819692662681847,11.7,23.1,11.2
2021-11-23 09:00:00,38.1,0.23190255805979104,27.4,22.8,9.0
2021-11-23 10:00:00,28.5,0.18233646137474047,39.5,20.3,6.9
2021-11-23 11:00:00,23.8,0.1796833052285825,45.2,13.1,5.2
2021-11-23 12:00:00,19.9,0.16944808116068438,50.3,10.6,4.6
2021-11-23 13:00:00,20.7,0.16124804968676842,52.6,12.3,4.3
2021-11-23 14:00:00,22.8,0.16940490571028127,49.2,12.6,4.4
2021-11-23 15:00:00,39.2,0.229480640543398,30.5,17.3,5.9
2021-11-23 16:00:00,47.5,0.280795549784422,23.9,14.1,6.1
2021-11-23 17:00:00,49.2,0.3089108590378409,19.7,14.4,8.2
2021-11-23 18:00:00,51.9,0.34729596005507773,12.3,19.0,12.8
2021-11-23 19:00:00,54.6,0.39454037563471234,8.3,24.0,18.4
2021-11-23 20:00:00,51.8,0.3809609022804839,10.1,22.0,17.3
2021-11-23 21:00:00,50.6,0.37115401444078605,10.5,19.0,15.5
2021-11-23 22:00:00,41.3,0.3291372196589405,16.9,17.2,14.3
2021-11-23 23:00:00,39.8,0.32654081568371174,16.0,16.7,14.4
2021-11-24 00:00:00,37.9,0.3218068444214638,17.2,17.2,14.9
2021-11-24 01:00:00,28.5,0.28597193191686043,25.2,15.6,14.4
2021-11-24 02:00:00,23.3,0.2623300559541717,28.0,15.9,14.3
2021-11-24 03:00:00,25.8,0.2758314307543607,23.1,16.1,14.7
2021-11-24 04:00:00,28.9,0.2905463030324801,19.4,17.0,15.3
2021-11-24 05:00:00,39.7,0.33153042899118823,9.3,16.7,14.9
2021-11-24 06:00:00,48.5,0.3553082837573484,4.3,15.6,13.3
2021-11-24 07:00:00,50.9,0.3543445051746389,5.4,16.7,12.8
2021-11-24 08:00:00,45.1,0.3208779253041576,12.1,19.2,13.0
2021-11-24 09:00:00,42.0,0.30368720462117826,17.5,20.6,13.2
2021-11-24 10:00:00,36.8,0.2848752781811047,24.0,19.9,13.1
2021-11-24 11:00:00,32.0,0.27266101313102536,30.2,17.5,12.7
2021-11-24 12:00:00,28.1,0.25824423991446394,34.4,18.1,13.1
2021-11-24 13:00:00,24.9,0.22479996239393757,38.3,20.1,12.1
2021-11-24 14:00:00,30.8,0.24174592374621823,34.9,18.2,10.6
2021-11-24 15:00:00,34.3,0.2541078323866056,29.8,19.7,11.1
2021-11-24 16:00:00,37.5,0.28284390767162143,28.0,15.1,10.5
2021-11-24 17:00:00,40.0,0.29529658985644225,27.9,14.4,10.4
2021-11-24 18:00:00,33.6,0.2759592114477778,38.3,12.8,10.3
2021-11-24 19:00:00,29.0,0.27539196666021876,37.9,16.2,13.5
2021-11-24 20:00:00,29.7,0.29276771051036776,36.8,19.0,16.1
2021-11-24 21:00:00,38.9,0.3254364541407251,29.1,19.3,15.8
2021-11-24 22:00:00,32.8,0.2997110054177171,35.8,15.7,14.1
2021-11-24 23:00:00,36.0,0.30188235832834937,30.0,16.6,13.5
2021-11-25 00:00:00,32.4,0.2885182813248337,33.5,15.0,12.9
2021-11-25 01:00:00,23.9,0.25005873934503897,41.3,14.7,12.4
2021-11-25 02:00:00,21.0,0.23223970931624915,44.6,12.6,10.9
2021-11-25 03:00:00,22.6,0.23788340099627353,42.1,13.0,11.0
2021-11-25 04:00:00,27.3,0.27973324323197646,30.8,17.0,14.9
2021-11-25 05:00:00,40.9,0.40092032849739595,7.8,30.6,27.1
2021-11-25 06:00:00,47.2,0.44485888457111905,4.8,37.3,31.8
2021-11-25 07:00:00,47.6,0.4442334507444833,5.3,40.0,32.8
2021-11-25 08:00:00,48.6,0.4331164960088802,7.6,45.6,33.9
2021-11-25 09:00:00,49.9,0.43569280895596757,10.7,47.5,34.5
2021-11-25 10:00:00,52.8,0.4329607273482714,11.5,58.1,37.9
2021-11-25 11:00:00,58.7,0.4717506068887848,8.8,66.2,42.9
2021-11-25 12:00:00,56.8,0.48172814970129885,9.2,53.6,38.9
2021-11-25 13:00:00,52.1,0.4522098971591527,12.0,46.6,34.8
2021-11-25 14:00:00,54.1,0.43155532758631904,7.8,50.1,33.7
2021-11-25 15:00:00,55.1,0.414185261734766,5.0,45.6,29.7
2021-11-25 16:00:00,55.1,0.4271520304894651,3.8,38.0,27.5
2021-11-25 17:00:00,49.1,0.38495361557899915,12.5,26.5,20.7
2021-11-25 18:00:00,37.9,0.2918261070011471,30.8,13.8,10.6
2021-11-25 19:00:00,33.9,0.26209993778426877,32.9,11.9,8.5
2021-11-25 20:00:00,36.6,0.27649608305179374,30.8,13.2,9.4
2021-11-25 21:00:00,34.3,0.2570362389219509,28.4,18.2,10.7
2021-11-25 22:00:00,31.3,0.24290141369825052,30.0,15.7,9.4
2021-11-25 23:00:00,28.9,0.22622926586700975,30.5,14.9,8.4
2021-11-26 00:00:00,27.3,0.2143589056966546,30.2,17.8,9.2
2021-11-26 01:00:00,24.2,0.20700209723507934,32.3,15.6,8.7
2021-11-26 02:00:00,23.1,0.20796180858187824,30.9,14.7,8.8
2021-11-26 03:00:00,25.0,0.2157068890903166,28.7,13.8,8.4
2021-11-26 04:00:00,30.0,0.23634800160044966,22.4,14.4,8.7
2021-11-26 05:00:00,34.1,0.25501007312840157,17.1,15.1,9.2
2021-11-26 06:00:00,43.8,0.3078279075161976,9.0,15.0,10.4
2021-11-26 07:00:00,48.1,0.31324292729598713,9.6,16.6,10.0
2021-11-26 08:00:00,40.0,0.2670566035600314,17.4,19.8,10.2
2021-11-26 09:00:00,32.8,0.23444980741501664,26.8,16.7,8.5
2021-11-26 10:00:00,34.2,0.23346366284411918,30.5,15.4,7.3
2021-11-26 11:00:00,26.7,0.21141787840762796,38.1,15.0,7.9
2021-11-26 12:00:00,25.8,0.21855486787486333,38.4,15.0,8.9
2021-11-26 13:00:00,25.2,0.20632379696024644,41.0,13.9,7.5
2021-11-26 14:00:00,22.7,0.19566812598455752,45.9,11.1,6.2
2021-11-26 15:00:00,24.8,0.22550046727247985,43.3,19.457090316566756,11.914787504353102
2021-11-26 16:00:00,27.0,0.2375072657880325,40.6,20.329400969414763,12.590079027743792
2021-11-26 17:00:00,25.0,0.22659199441025735,42.2,19.53639128500749,11.976177642843167
2021-11-26 18:00:00,28.6,0.2462394828902526,39.1,20.963808716940576,13.081200135664288
2021-11-26 19:00:00,26.0,0.23204963009914492,47.6,19.93289612721113,12.283128335293481
2021-11-26 20:00:00,24.8,0.22550046727247985,55.0,19.457090316566756,11.914787504353102
2021-11-26 21:00:00,22.6,0.21349366875692716,54.3,18.58477966371876,11.239495980962415
2021-11-26 22:00:00,21.1,0.2053072152235958,52.9,17.990022400413295,10.779069942286943
2021-11-26 23:00:00,21.5,0.20749026949915084,52.0,18.148624337294752,10.901850219267068
2021-11-27 00:00:00,21.5,0.1889854869236715,47.3,7.9,4.6
2021-11-27 01:00:00,16.9,0.1666788557260178,58.4,5.3,3.1
2021-11-27 02:00:00,16.5,0.1656812915196953,55.6,4.5,2.8
2021-11-27 03:00:00,15.7,0.15774664732551452,57.7,4.8,2.5
2021-11-27 04:00:00,16.7,0.16444823993451863,57.2,4.7,2.7
2021-11-27 05:00:00,18.6,0.16875148213357408,52.6,6.3,3.1
2021-11-27 06:00:00,22.6,0.1816641384866277,47.3,9.0,4.0
2021-11-27 07:00:00,22.2,0.18856850669266315,45.2,5.0,3.0
2021-11-27 08:00:00,24.8,0.19631872827880242,43.0,2.9,1.8
2021-11-27 09:00:00,22.3,0.18434904104624314,46.0,3.5,1.9
2021-11-27 10:00:00,20.3,0.1759716475943167,48.7,4.0,2.1
2021-11-27 11:00:00,22.3,0.19105009673435214,45.4,3.9,2.7
2021-11-27 12:00:00,24.3,0.2094182000748897,42.4,5.8,4.5
2021-11-27 13:00:00,25.0,0.20127330060769705,38.5,4.5,2.9
2021-11-27 14:00:00,30.5,0.22766496577275164,32.9,5.0,3.5
2021-11-27 15:00:00,34.6,0.25277137710179365,26.7,6.6,5.0
2021-11-27 16:00:00,28.8,0.22593175796305942,34.3,4.6,3.8
2021-11-27 17:00:00,26.8,0.22615696318651185,33.7,6.0,5.2
2021-11-27 18:00:00,35.2,0.2760722873421661,28.5,10.1,8.5
2021-11-27 19:00:00,45.5,0.3367742380742253,16.6,12.0,11.1
2021-11-27 20:00:00,41.4,0.32392993504070455,22.7,13.0,11.9
2021-11-27 21:00:00,25.9,0.22224594239528456,39.6,6.5,5.4
2021-11-27 22:00:00,21.2,0.18933811743282453,42.7,4.0,3.0
2021-11-27 23:00:00,24.6,0.20594992854140814,40.8,6.1,4.2
2021-11-28 00:00:00,18.7,0.1762284271195686,48.5,6.4,3.8
2021-11-28 01:00:00,16.6,0.16204935260367487,50.0,6.9,3.5
2021-11-28 02:00:00,14.5,0.15414921246718088,52.2,6.1,3.2
2021-11-28 03:00:00,12.3,0.14635647022647919,53.7,4.3,2.5
2021-11-28 04:00:00,13.2,0.1510072018569868,53.3,3.2,2.1
2021-11-28 05:00:00,13.0,0.14897242830895416,53.5,3.9,2.3
2021-11-28 06:00:00,14.8,0.15710345166749656,51.4,4.4,2.6
2021-11-28 07:00:00,14.3,0.15228845209532188,53.7,5.2,2.7
2021-11-28 08:00:00,14.6,0.15592152849136565,53.1,4.7,2.7
2021-11-28 09:00:00,17.3,0.16642327731902226,51.7,7.7,4.0
2021-11-28 10:00:00,17.0,0.1698306752089515,52.8,9.2,5.1
2021-11-28 11:00:00,18.4,0.17823910604178228,53.8,10.2,5.8
2021-11-28 12:00:00,15.6,0.1632629137198383,58.8,10.5,5.6
2021-11-28 13:00:00,16.1,0.16440979591738736,59.2,11.8,6.1
2021-11-28 14:00:00,17.4,0.17031480764123633,56.8,11.0,5.8
2021-11-28 15:00:00,20.6,0.1806362010967621,54.9,12.0,6.0
2021-11-28 16:00:00,25.3,0.20020278832655652,50.4,11.9,6.0
2021-11-28 17:00:00,29.8,0.22849545955798595,45.3,13.4,7.6
2021-11-28 18:00:00,30.8,0.24300767411401952,46.2,12.8,8.3
2021-11-28 19:00:00,29.9,0.2435263106039911,44.3,13.5,9.0
2021-11-28 20:00:00,27.8,0.23539989140225448,45.4,12.3,8.5
2021-11-28 21:00:00,28.8,0.2415053495263757,44.2,12.1,8.6
2021-11-28 22:00:00,28.7,0.24535495975315552,39.5,13.9,9.8
2021-11-28 23:00:00,28.0,0.23987146877888754,39.3,14.0,9.6
2021-11-29 00:00:00,27.8,0.23704471850250552,37.9,13.3,9.1
2021-11-29 01:00:00,27.3,0.23643309714628702,35.9,13.9,9.5
2021-11-29 02:00:00,27.5,0.23608333275478827,35.7,12.8,8.9
2021-11-29 03:00:00,25.2,0.21933422384953133,36.9,12.1,7.9
2021-11-29 04:00:00,25.4,0.20730987789291083,36.9,12.3,6.8
2021-11-29 05:00:00,34.2,0.24295815646765917,29.1,11.2,6.3
2021-11-29 06:00:00,42.7,0.275682632663868,22.7,10.9,6.0
2021-11-29 07:00:00,52.2,0.3118104395140954,14.8,12.3,6.4
2021-11-29 08:00:00,51.4,0.29483385982685995,19.6,17.6,7.5
2021-11-29 09:00:00,41.0,0.24953435359959758,30.5,19.8,8.2
2021-11-29 10:00:00,40.7,0.25856367774049144,31.6,21.7,10.0
2021-11-29 11:00:00,33.8,0.2435882038526212,39.5,19.0,10.0
2021-11-29 12:00:00,28.6,0.22577270413884687,45.6,17.2,9.5
2021-11-29 13:00:00,23.2,0.1850795529734326,51.0,15.5,7.0
2021-11-29 14:00:00,25.5,0.18995823807010134,48.0,16.2,6.9
2021-11-29 15:00:00,30.3,0.19553232107562404,45.1,16.4,5.7
2021-11-29 16:00:00,44.6,0.273480661418281,28.3,13.4,6.2
2021-11-29 17:00:00,63.1,0.35986261046289847,12.5,17.1,8.9
2021-11-29 18:00:00,64.2,0.37571641197992434,12.3,17.2,10.0
2021-11-29 19:00:00,63.7,0.39148757442433807,11.3,19.1,12.5
2021-11-29 20:00:00,61.2,0.39786308762323325,12.8,19.7,14.3
2021-11-29 21:00:00,53.5,0.37588852262392913,18.6,18.0,14.4
2021-11-29 22:00:00,35.9,0.29517556100341136,28.3,15.0,12.2
2021-11-29 23:00:00,27.4,0.25030211604430264,32.8,12.9,10.3
2021-11-30 00:00:00,24.4,0.23457472960942022,35.9,11.4,9.3
2021-11-30 01:00:00,19.2,0.2090008738376854,39.9,12.1,9.2
2021-11-30 02:00:00,15.8,0.196305288236263,42.9,11.2,8.9
2021-11-30 03:00:00,15.8,0.19522615879911862,41.8,11.2,8.8
2021-11-30 04:00:00,17.7,0.20401993192292522,39.1,11.2,8.9
2021-11-30 05:00:00,22.3,0.2201171101392148,36.0,9.5,7.9
2021-11-30 06:00:00,29.0,0.24005462663043964,33.3,8.1,6.6
2021-11-30 07:00:00,33.3,0.2545856768596457,29.5,9.6,7.0
2021-11-30 08:00:00,33.9,0.2608467951709507,27.5,13.5,9.1
2021-11-30 09:00:00,34.3,0.2733449277662212,25.9,14.6,10.6
2021-11-30 10:00:00,28.2,0.23988295205254567,33.4,16.4,10.6
2021-11-30 11:00:00,27.7,0.2368126978004338,35.7,11.7,8.4
2021-11-30 12:00:00,26.2,0.22734122496092246,36.1,12.4,8.4
2021-11-30 13:00:00,24.9,0.21681071371240812,35.8,11.7,7.6
2021-11-30 14:00:00,26.4,0.2167963006828627,37.2,11.4,6.9
2021-11-30 15:00:00,27.0,0.22324003992482466,35.8,9.9,6.6
2021-11-30 16:00:00,28.8,0.23307676402717048,37.1,9.6,6.7
2021-11-30 17:00:00,27.5,0.22734576547949514,41.0,8.8,6.3
2021-11-30 18:00:00,27.9,0.23697636518297266,39.5,9.6,7.4
2021-11-30 19:00:00,26.2,0.24639569940988115,38.6,12.7,10.3
2021-11-30 20:00:00,24.0,0.2380590885733656,40.8,12.8,10.4
2021-11-30 21:00:00,21.7,0.2333762457201634,41.1,13.4,11.1
2021-11-30 22:00:00,18.4,0.20816757757302995,47.5,11.6,9.2
2021-11-30 23:00:00,13.0,0.16333192183521184,58.6,8.3,5.6
2021-12-01 00:00:00,11.6,0.15938358510535605,60.1,6.6,5.0
2021-12-01 01:00:00,10.9,0.14924415778464659,62.4,6.1,4.1
2021-12-01 02:00:00,10.3,0.15083731955495683,56.1,7.5,5.1
2021-12-01 03:00:00,10.7,0.15110378067648225,59.8,5.1,3.9
2021-12-01 04:00:00,11.8,0.15057479839287588,52.6,3.9,2.9
2021-12-01 05:00:00,16.6,0.16424665605422306,41.7,2.2,1.6
2021-12-01 06:00:00,24.5,0.19334266001119382,38.1,1.7,1.1
2021-12-01 07:00:00,30.7,0.2577005178369165,39.0,21.79646888556822,13.725796589809947
2021-12-01 08:00:00,32.0,0.2647954442324703,41.2,22.311925180432944,14.124832489995347
2021-12-01 09:00:00,26.9,0.2369615022191437,51.9,20.289750485194403,12.559383958498762
2021-12-01 10:00:00,22.7,0.2140394323258159,56.6,18.624430147939123,11.270191050207444
2021-12-01 11:00:00,26.0,0.23204963009914492,50.6,19.93289612721113,12.283128335293481
2021-12-01 12:00:00,21.8,0.1844903518421146,52.7,10.2,5.1
2021-12-01 13:00:00,19.1,0.16503797798673175,56.1,9.5,4.0
2021-12-01 14:00:00,23.7,0.18397225227303812,50.5,9.0,3.8
2021-12-01 15:00:00,31.7,0.2231255813990014,45.7,10.3,5.0
2021-12-01 16:00:00,30.0,0.2259656072249055,48.9,9.4,5.5
2021-12-01 17:00:00,31.5,0.2369687676320466,47.2,9.5,6.0
2021-12-01 18:00:00,31.3,0.24873639770164818,46.1,9.8,7.3
2021-12-01 19:00:00,31.3,0.23860211145863958,45.7,8.1,5.6
2021-12-01 20:00:00,29.7,0.23408981510482862,43.0,9.7,6.5
2021-12-01 21:00:00,25.5,0.21689281586412512,45.1,10.4,6.8
2021-12-01 22:00:00,20.3,0.19461722204737575,47.1,9.3,6.2
2021-12-01 23:00:00,19.3,0.19002162242359139,46.2,7.4,5.3
2021-12-02 00:00:00,17.5,0.18081146962790462,46.5,6.9,4.9
2021-12-02 01:00:00,18.0,0.18835042573747474,44.1,7.1,5.5
2021-12-02 02:00:00,17.2,0.1825436035958066,44.3,8.3,5.8
